price,discount,suburb_type,product_name,super_category
0.85,0,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Meat & Seafood
3,2,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Dairy & Eggs
3,2,Non-Affluent,Rice,Dairy & Eggs
1.15,0,Non-Affluent,Rice,Bakery & Staples
1.4,0,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Vegetables
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
4.55,2.75,Non-Affluent,Rice,Meat & Seafood
4.55,2.75,Non-Affluent,Rice,Bakery & Staples
1.8,0,Non-Affluent,Rice,Vegetables
4.55,2.75,Non-Affluent,Rice,Dairy & Eggs
4.55,2.75,Non-Affluent,Rice,Bakery & Staples
1.8,0,Non-Affluent,Rice,Dairy & Eggs
4.5,2.6,Non-Affluent,Rice,Vegetables
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Dairy & Eggs
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Dairy & Eggs
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Vegetables
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Vegetables
2.4,0,Non-Affluent,Rice,Bakery & Staples
6.19,3.7,Non-Affluent,Rice,Bakery & Staples
6.19,3.7,Non-Affluent,Rice,Vegetables
2.5,0,Non-Affluent,Rice,Bakery & Staples
7.5,5,Non-Affluent,Rice,Bakery & Staples
2.5,0,Non-Affluent,Rice,Fruits
2.5,0,Non-Affluent,Rice,Bakery & Staples
7,4,Non-Affluent,Rice,Fruits
3,0,Non-Affluent,Rice,Bakery & Staples
7,4,Non-Affluent,Rice,Bakery & Staples
7,4,Non-Affluent,Rice,Bakery & Staples
3.7,0,Non-Affluent,Rice,Bakery & Staples
3.7,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Bakery & Staples
9,5,Non-Affluent,Rice,Bakery & Staples
9,5,Non-Affluent,Rice,Bakery & Staples
9,5,Non-Affluent,Rice,Vegetables
9,5,Non-Affluent,Rice,Vegetables
9,5,Non-Affluent,Rice,Dairy & Eggs
4,0,Non-Affluent,Rice,Vegetables
4,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Fruits
4,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Fruits
10.8,6,Non-Affluent,Rice,Bakery & Staples
5.1,0,Non-Affluent,Rice,Bakery & Staples
11.7,6.5,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Fruits
6,0,Non-Affluent,Rice,Bakery & Staples
6.5,0,Non-Affluent,Rice,Vegetables
0.4,0,Non-Affluent,Rice,Bakery & Staples
0.4,0,Non-Affluent,Rice,Bakery & Staples
2.25,1.4,Non-Affluent,Rice,Bakery & Staples
2.25,1.4,Non-Affluent,Rice,Bakery & Staples
0.85,0,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Meat & Seafood
3,2,Non-Affluent,Rice,Bakery & Staples
3,2,Non-Affluent,Rice,Dairy & Eggs
3,2,Non-Affluent,Rice,Dairy & Eggs
1.15,0,Non-Affluent,Rice,Bakery & Staples
1.4,0,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Vegetables
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
1.7,0,Non-Affluent,Rice,Bakery & Staples
4.55,2.75,Non-Affluent,Rice,Meat & Seafood
4.55,2.75,Non-Affluent,Rice,Bakery & Staples
1.8,0,Non-Affluent,Rice,Vegetables
4.55,2.75,Non-Affluent,Rice,Dairy & Eggs
4.55,2.75,Non-Affluent,Rice,Bakery & Staples
1.8,0,Non-Affluent,Rice,Dairy & Eggs
4.5,2.6,Non-Affluent,Rice,Vegetables
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Dairy & Eggs
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Bakery & Staples
2,0,Non-Affluent,Rice,Dairy & Eggs
2.1,0,Non-Affluent,Rice,Bakery & Staples
2.2,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Vegetables
2.3,0,Non-Affluent,Rice,Bakery & Staples
2.3,0,Non-Affluent,Rice,Vegetables
2.4,0,Non-Affluent,Rice,Bakery & Staples
6.19,3.7,Non-Affluent,Rice,Bakery & Staples
6.19,3.7,Non-Affluent,Rice,Vegetables
2.5,0,Non-Affluent,Rice,Bakery & Staples
7.5,5,Non-Affluent,Rice,Bakery & Staples
2.5,0,Non-Affluent,Rice,Fruits
7,4,Non-Affluent,Rice,Fruits
3,0,Non-Affluent,Rice,Bakery & Staples
7,4,Non-Affluent,Rice,Bakery & Staples
7,4,Non-Affluent,Rice,Bakery & Staples
3.7,0,Non-Affluent,Rice,Bakery & Staples
3.7,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Meat & Seafood
9,5,Non-Affluent,Rice,Bakery & Staples
9,5,Non-Affluent,Rice,Bakery & Staples
9,5,Non-Affluent,Rice,Vegetables
9,5,Non-Affluent,Rice,Vegetables
9,5,Non-Affluent,Rice,Dairy & Eggs
4,0,Non-Affluent,Rice,Vegetables
4,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Fruits
4,0,Non-Affluent,Rice,Bakery & Staples
4,0,Non-Affluent,Rice,Fruits
4,0,Non-Affluent,Rice,Bakery & Staples
4.4,0,Non-Affluent,Rice,Bakery & Staples
4.5,0,Non-Affluent,Rice,Bakery & Staples
10.8,6,Non-Affluent,Rice,Bakery & Staples
5.1,0,Non-Affluent,Rice,Bakery & Staples
11.7,6.5,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Bakery & Staples
5.7,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Bakery & Staples
6,0,Non-Affluent,Rice,Fruits
6,0,Non-Affluent,Rice,Bakery & Staples
6.5,0,Non-Affluent,Rice,Vegetables
3.9,0,Affluent,Rice,Bakery & Staples
3.9,0,Affluent,Rice,Bakery & Staples
4.35,1.4,Affluent,Rice,Bakery & Staples
4.35,1.4,Affluent,Rice,Bakery & Staples
4.35,0,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Meat & Seafood
4.5,2,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Dairy & Eggs
4.5,2,Affluent,Rice,Dairy & Eggs
4.65,0,Affluent,Rice,Bakery & Staples
4.9,0,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Vegetables
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Vegetables
5,3,Affluent,Rice,Vegetables
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.3,2.75,Affluent,Rice,Meat & Seafood
5.3,2.75,Affluent,Rice,Bakery & Staples
5.3,0,Affluent,Rice,Vegetables
5.3,2.75,Affluent,Rice,Dairy & Eggs
5.3,2.75,Affluent,Rice,Bakery & Staples
5.3,0,Affluent,Rice,Dairy & Eggs
5.4,2.6,Affluent,Rice,Vegetables
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Dairy & Eggs
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Dairy & Eggs
5.6,0,Affluent,Rice,Bakery & Staples
5.7,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Vegetables
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Vegetables
5.9,0,Affluent,Rice,Bakery & Staples
5.99,3.7,Affluent,Rice,Bakery & Staples
5.99,3.7,Affluent,Rice,Vegetables
6,0,Affluent,Rice,Bakery & Staples
6,5,Affluent,Rice,Bakery & Staples
6,0,Affluent,Rice,Fruits
6.5,4,Affluent,Rice,Fruits
6.5,0,Affluent,Rice,Bakery & Staples
6.5,4,Affluent,Rice,Bakery & Staples
6.5,4,Affluent,Rice,Bakery & Staples
6.7,0,Affluent,Rice,Bakery & Staples
6.7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Meat & Seafood
7,5,Affluent,Rice,Bakery & Staples
7,5,Affluent,Rice,Bakery & Staples
7,5,Affluent,Rice,Vegetables
7,5,Affluent,Rice,Vegetables
7,5,Affluent,Rice,Dairy & Eggs
7,0,Affluent,Rice,Vegetables
7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Fruits
7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Fruits
7,0,Affluent,Rice,Bakery & Staples
7.4,0,Affluent,Rice,Bakery & Staples
7.5,0,Affluent,Rice,Bakery & Staples
7.8,6,Affluent,Rice,Bakery & Staples
8.1,0,Affluent,Rice,Bakery & Staples
8.2,6.5,Affluent,Rice,Bakery & Staples
8.5,0,Affluent,Rice,Bakery & Staples
8.5,0,Affluent,Rice,Bakery & Staples
8.7,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Fruits
9,0,Affluent,Rice,Bakery & Staples
9.5,0,Affluent,Rice,Vegetables
3.9,0,Affluent,Rice,Bakery & Staples
3.9,0,Affluent,Rice,Bakery & Staples
4.35,1.4,Affluent,Rice,Bakery & Staples
4.35,1.4,Affluent,Rice,Bakery & Staples
4.35,0,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Meat & Seafood
4.5,2,Affluent,Rice,Bakery & Staples
4.5,2,Affluent,Rice,Dairy & Eggs
4.5,2,Affluent,Rice,Dairy & Eggs
4.65,0,Affluent,Rice,Bakery & Staples
4.9,0,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Vegetables
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Bakery & Staples
5,3,Affluent,Rice,Vegetables
5,3,Affluent,Rice,Vegetables
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.2,0,Affluent,Rice,Bakery & Staples
5.3,2.75,Affluent,Rice,Meat & Seafood
5.3,2.75,Affluent,Rice,Bakery & Staples
5.3,0,Affluent,Rice,Vegetables
5.3,2.75,Affluent,Rice,Dairy & Eggs
5.3,2.75,Affluent,Rice,Bakery & Staples
5.3,0,Affluent,Rice,Dairy & Eggs
5.4,2.6,Affluent,Rice,Vegetables
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Dairy & Eggs
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Bakery & Staples
5.5,0,Affluent,Rice,Dairy & Eggs
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Vegetables
5.8,0,Affluent,Rice,Bakery & Staples
5.8,0,Affluent,Rice,Vegetables
5.9,0,Affluent,Rice,Bakery & Staples
5.99,3.7,Affluent,Rice,Bakery & Staples
5.99,3.7,Affluent,Rice,Vegetables
6,0,Affluent,Rice,Bakery & Staples
6,5,Affluent,Rice,Bakery & Staples
6,0,Affluent,Rice,Fruits
6,0,Affluent,Rice,Bakery & Staples
6.5,4,Affluent,Rice,Fruits
6.5,0,Affluent,Rice,Bakery & Staples
6.5,4,Affluent,Rice,Bakery & Staples
6.5,4,Affluent,Rice,Bakery & Staples
6.7,0,Affluent,Rice,Bakery & Staples
6.7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Bakery & Staples
7,5,Affluent,Rice,Bakery & Staples
7,5,Affluent,Rice,Bakery & Staples
7,5,Affluent,Rice,Vegetables
7,5,Affluent,Rice,Vegetables
7,5,Affluent,Rice,Dairy & Eggs
7,0,Affluent,Rice,Vegetables
7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Fruits
7,0,Affluent,Rice,Bakery & Staples
7,0,Affluent,Rice,Fruits
7.8,6,Affluent,Rice,Bakery & Staples
8.1,0,Affluent,Rice,Bakery & Staples
8.2,6.5,Affluent,Rice,Bakery & Staples
8.5,0,Affluent,Rice,Bakery & Staples
8.5,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Bakery & Staples
9,0,Affluent,Rice,Fruits
9,0,Affluent,Rice,Bakery & Staples
9.5,0,Affluent,Rice,Vegetables
3.4,0,Non-Affluent,Rice,Bakery & Staples
3.4,0,Non-Affluent,Rice,Bakery & Staples
3.85,1.4,Non-Affluent,Rice,Bakery & Staples
3.85,1.4,Non-Affluent,Rice,Bakery & Staples
3.85,0,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Meat & Seafood
4,2,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Dairy & Eggs
4,2,Non-Affluent,Rice,Dairy & Eggs
4.15,0,Non-Affluent,Rice,Bakery & Staples
4.4,0,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Vegetables
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.8,2.75,Non-Affluent,Rice,Meat & Seafood
4.8,2.75,Non-Affluent,Rice,Bakery & Staples
4.8,0,Non-Affluent,Rice,Vegetables
4.8,2.75,Non-Affluent,Rice,Dairy & Eggs
4.8,2.75,Non-Affluent,Rice,Bakery & Staples
4.8,0,Non-Affluent,Rice,Dairy & Eggs
4.9,2.6,Non-Affluent,Rice,Vegetables
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Dairy & Eggs
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Dairy & Eggs
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Vegetables
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Vegetables
5.4,0,Non-Affluent,Rice,Bakery & Staples
5.49,3.7,Non-Affluent,Rice,Bakery & Staples
5.49,3.7,Non-Affluent,Rice,Vegetables
5.5,0,Non-Affluent,Rice,Bakery & Staples
5.5,5,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Fruits
5.5,0,Non-Affluent,Rice,Bakery & Staples
6,4,Non-Affluent,Rice,Fruits
6,0,Non-Affluent,Rice,Bakery & Staples
6,4,Non-Affluent,Rice,Bakery & Staples
6,4,Non-Affluent,Rice,Bakery & Staples
6.7,0,Non-Affluent,Rice,Bakery & Staples
6.7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Bakery & Staples
7,5,Non-Affluent,Rice,Bakery & Staples
7,5,Non-Affluent,Rice,Bakery & Staples
7,5,Non-Affluent,Rice,Vegetables
7,5,Non-Affluent,Rice,Vegetables
7,5,Non-Affluent,Rice,Dairy & Eggs
7,0,Non-Affluent,Rice,Vegetables
7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Fruits
7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Fruits
7.8,6,Non-Affluent,Rice,Bakery & Staples
8.1,0,Non-Affluent,Rice,Bakery & Staples
8.2,6.5,Non-Affluent,Rice,Bakery & Staples
8.5,0,Non-Affluent,Rice,Bakery & Staples
8.5,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Fruits
9,0,Non-Affluent,Rice,Bakery & Staples
9.5,0,Non-Affluent,Rice,Vegetables
3.4,0,Non-Affluent,Rice,Bakery & Staples
3.4,0,Non-Affluent,Rice,Bakery & Staples
3.85,1.4,Non-Affluent,Rice,Bakery & Staples
3.85,1.4,Non-Affluent,Rice,Bakery & Staples
3.85,0,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Meat & Seafood
4,2,Non-Affluent,Rice,Bakery & Staples
4,2,Non-Affluent,Rice,Dairy & Eggs
4,2,Non-Affluent,Rice,Dairy & Eggs
4.15,0,Non-Affluent,Rice,Bakery & Staples
4.4,0,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Bakery & Staples
4.5,3,Non-Affluent,Rice,Vegetables
4.5,3,Non-Affluent,Rice,Vegetables
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.7,0,Non-Affluent,Rice,Bakery & Staples
4.8,2.75,Non-Affluent,Rice,Meat & Seafood
4.8,2.75,Non-Affluent,Rice,Bakery & Staples
4.8,0,Non-Affluent,Rice,Vegetables
4.8,2.75,Non-Affluent,Rice,Dairy & Eggs
4.8,2.75,Non-Affluent,Rice,Bakery & Staples
4.8,0,Non-Affluent,Rice,Dairy & Eggs
4.9,2.6,Non-Affluent,Rice,Vegetables
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Dairy & Eggs
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Bakery & Staples
5,0,Non-Affluent,Rice,Dairy & Eggs
5.1,0,Non-Affluent,Rice,Bakery & Staples
5.2,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Vegetables
5.3,0,Non-Affluent,Rice,Bakery & Staples
5.3,0,Non-Affluent,Rice,Vegetables
5.4,0,Non-Affluent,Rice,Bakery & Staples
5.49,3.7,Non-Affluent,Rice,Bakery & Staples
5.49,3.7,Non-Affluent,Rice,Vegetables
5.5,0,Non-Affluent,Rice,Bakery & Staples
5.5,5,Non-Affluent,Rice,Bakery & Staples
5.5,0,Non-Affluent,Rice,Fruits
6,4,Non-Affluent,Rice,Fruits
6,0,Non-Affluent,Rice,Bakery & Staples
6,4,Non-Affluent,Rice,Bakery & Staples
6,4,Non-Affluent,Rice,Bakery & Staples
6.7,0,Non-Affluent,Rice,Bakery & Staples
6.7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Meat & Seafood
7,5,Non-Affluent,Rice,Bakery & Staples
7,5,Non-Affluent,Rice,Bakery & Staples
7,5,Non-Affluent,Rice,Vegetables
7,5,Non-Affluent,Rice,Vegetables
7,5,Non-Affluent,Rice,Dairy & Eggs
7,0,Non-Affluent,Rice,Vegetables
7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Fruits
7,0,Non-Affluent,Rice,Bakery & Staples
7,0,Non-Affluent,Rice,Fruits
7,0,Non-Affluent,Rice,Bakery & Staples
7.4,0,Non-Affluent,Rice,Bakery & Staples
7.5,0,Non-Affluent,Rice,Bakery & Staples
7.8,6,Non-Affluent,Rice,Bakery & Staples
8.1,0,Non-Affluent,Rice,Bakery & Staples
8.2,6.5,Non-Affluent,Rice,Bakery & Staples
8.5,0,Non-Affluent,Rice,Bakery & Staples
8.5,0,Non-Affluent,Rice,Bakery & Staples
8.7,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Bakery & Staples
9,0,Non-Affluent,Rice,Fruits
9,0,Non-Affluent,Rice,Bakery & Staples
9.5,0,Non-Affluent,Rice,Vegetables
3.5,0,Affluent,Sugar,Bakery & Staples
3.5,0,Affluent,Sugar,Bakery & Staples
3.5,0,Affluent,Sugar,Fruits
3.5,0,Affluent,Sugar,Bakery & Staples
3.5,0,Affluent,Sugar,Fruits
3.79,0,Affluent,Sugar,Bakery & Staples
3.97,0,Affluent,Sugar,Dairy & Eggs
3.98,0,Affluent,Sugar,Fruits
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Fruits
3.99,0,Affluent,Sugar,Dairy & Eggs
3.99,0,Affluent,Sugar,Dairy & Eggs
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Bakery & Staples
3.99,0,Affluent,Sugar,Bakery & Staples
4,0,Affluent,Sugar,Bakery & Staples
4.16,0,Affluent,Sugar,Bakery & Staples
4.17,0,Affluent,Sugar,Bakery & Staples
4.17,0,Affluent,Sugar,Bakery & Staples
4.29,0,Affluent,Sugar,Bakery & Staples
4.29,0,Affluent,Sugar,Fruits
4.29,0,Affluent,Sugar,Bakery & Staples
4.44,0,Affluent,Sugar,Fruits
4.44,0,Affluent,Sugar,Fruits
4.44,0,Affluent,Sugar,Fruits
4.44,0,Affluent,Sugar,Dairy & Eggs
4.49,0,Affluent,Sugar,Bakery & Staples
4.49,0,Affluent,Sugar,Fruits
4.49,0,Affluent,Sugar,Fruits
4.49,0,Affluent,Sugar,Bakery & Staples
4.49,0,Affluent,Sugar,Bakery & Staples
4.49,0,Affluent,Sugar,Bakery & Staples
4.49,0,Affluent,Sugar,Bakery & Staples
4.5,0,Affluent,Sugar,Bakery & Staples
4.5,0,Affluent,Sugar,Bakery & Staples
4.5,0,Affluent,Sugar,Fruits
4.79,0,Affluent,Sugar,Bakery & Staples
4.79,0,Affluent,Sugar,Bakery & Staples
4.97,0,Affluent,Sugar,Fruits
4.99,0,Affluent,Sugar,Fruits
4.99,0,Affluent,Sugar,Bakery & Staples
4.99,0,Affluent,Sugar,Vegetables
4.99,0,Affluent,Sugar,Bakery & Staples
5,0,Affluent,Sugar,Fruits
5,0,Affluent,Sugar,Bakery & Staples
5,0,Affluent,Sugar,Fruits
5,0,Affluent,Sugar,Bakery & Staples
5,0,Affluent,Sugar,Bakery & Staples
5,0,Affluent,Sugar,Bakery & Staples
5.19,0,Affluent,Sugar,Bakery & Staples
5.29,0,Affluent,Sugar,Bakery & Staples
5.29,0,Affluent,Sugar,Bakery & Staples
5.46,0,Affluent,Sugar,Dairy & Eggs
5.49,0,Affluent,Sugar,Fruits
5.49,0,Affluent,Sugar,Dairy & Eggs
5.49,0,Affluent,Sugar,Fruits
5.49,0,Affluent,Sugar,Bakery & Staples
5.5,0,Affluent,Sugar,Bakery & Staples
5.69,0,Affluent,Sugar,Bakery & Staples
5.69,0,Affluent,Sugar,Bakery & Staples
5.69,0,Affluent,Sugar,Bakery & Staples
5.79,0,Affluent,Sugar,Bakery & Staples
5.79,0,Affluent,Sugar,Bakery & Staples
5.79,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
5.99,0,Affluent,Sugar,Bakery & Staples
6.29,0,Affluent,Sugar,Fruits
6.29,0,Affluent,Sugar,Fruits
6.49,0,Affluent,Sugar,Bakery & Staples
6.99,0,Affluent,Sugar,Bakery & Staples
7.29,0,Affluent,Sugar,Bakery & Staples
7.29,0,Affluent,Sugar,Bakery & Staples
7.49,0,Affluent,Sugar,Fruits
7.49,0,Affluent,Sugar,Bakery & Staples
7.49,0,Affluent,Sugar,Bakery & Staples
7.49,0,Affluent,Sugar,Fruits
7.49,0,Affluent,Sugar,Bakery & Staples
7.59,0,Affluent,Sugar,Fruits
7.79,0,Affluent,Sugar,Fruits
7.79,0,Affluent,Sugar,Bakery & Staples
7.99,0,Affluent,Sugar,Bakery & Staples
7.99,0,Affluent,Sugar,Dairy & Eggs
7.99,0,Affluent,Sugar,Fruits
7.99,0,Affluent,Sugar,Fruits
7.99,0,Affluent,Sugar,Bakery & Staples
7.99,0,Affluent,Sugar,Bakery & Staples
7.99,0,Affluent,Sugar,Fruits
10.5,0,Affluent,Sugar,Bakery & Staples
10.5,0,Affluent,Sugar,Bakery & Staples
10.99,0,Affluent,Sugar,Bakery & Staples
